state,district,year,season,crop,area,production,yield
Assam,LAKHIMPUR,2014,Kharif,Niger seed,3.0,2.0,0.6666666666666666
Assam,LAKHIMPUR,2014,Kharif,Orange,63.0,710.0,11.26984126984127
Assam,LAKHIMPUR,2014,Kharif,Papaya,165.0,3541.0,21.46060606060606
Assam,LAKHIMPUR,2014,Kharif,Sesamum,165.0,116.0,0.703030303030303
Assam,LAKHIMPUR,2014,Kharif,Small millets,40.0,33.0,0.825
Assam,LAKHIMPUR,2014,Kharif,Tapioca,22.0,191.0,8.681818181818182
Assam,LAKHIMPUR,2014,Kharif,Tobacco,6.0,4.0,0.6666666666666666
Assam,LAKHIMPUR,2014,Rabi,Black pepper,485.0,817.0,1.6845360824742268
Assam,LAKHIMPUR,2014,Rabi,Dry chillies,395.0,347.0,0.8784810126582279
Assam,LAKHIMPUR,2014,Rabi,Ginger,500.0,3906.0,7.812
Assam,LAKHIMPUR,2014,Rabi,Gram,7.0,4.0,0.5714285714285714
Assam,LAKHIMPUR,2014,Rabi,Linseed,20.0,13.0,0.65
Assam,LAKHIMPUR,2014,Rabi,Masoor,348.0,348.0,1.0
Assam,LAKHIMPUR,2014,Rabi,Moong(Green Gram),510.0,510.0,1.0
Assam,LAKHIMPUR,2014,Rabi,Peas & beans (Pulses),1590.0,1431.0,0.9
Assam,LAKHIMPUR,2014,Rabi,Pineapple,140.0,2151.0,15.364285714285714
Assam,LAKHIMPUR,2014,Rabi,Rapeseed &Mustard,25020.0,19582.0,0.7826538768984812
Assam,LAKHIMPUR,2014,Rabi,Sweet potato,230.0,835.0,3.630434782608696
Assam,LAKHIMPUR,2014,Rabi,Urad,2910.0,2213.0,0.7604810996563574
Assam,LAKHIMPUR,2014,Rabi,Wheat,15.0,18.0,1.2
Assam,LAKHIMPUR,2014,Summer,Paddy,14700.0,26717.0,1.817482993197279
Assam,LAKHIMPUR,2014,Summer,Rice,14700.0,26717.0,1.817482993197279
Assam,LAKHIMPUR,2014,Whole Year,Banana,2718.0,44697.0,16.444812362030905
Assam,LAKHIMPUR,2014,Whole Year,Onion,400.0,1186.0,2.965
Assam,LAKHIMPUR,2014,Whole Year,Potato,9623.0,42574.0,4.424192039904396
Assam,LAKHIMPUR,2014,Whole Year,Sugarcane,326.0,15488.0,47.50920245398773
Assam,LAKHIMPUR,2014,Whole Year,Turmeric,900.0,689.0,0.7655555555555555
Assam,LAKHIMPUR,2014,Winter,Paddy,102605.0,224011.0,2.1832366843721065
Assam,LAKHIMPUR,2014,Winter,Rice,102605.0,224011.0,2.1832366843721065
Assam,MARIGAON,1997,Autumn,Rice,27010.0,14050.0,0.5201777119585339
Assam,MARIGAON,1997,Kharif,Arhar/Tur,180.0,120.0,0.6666666666666666
Assam,MARIGAON,1997,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,1997,Kharif,Cotton(lint),16.0,6.0,0.375
Assam,MARIGAON,1997,Kharif,Jute,6660.0,66045.0,9.916666666666666
Assam,MARIGAON,1997,Kharif,Maize,79.0,32.0,0.4050632911392405
Assam,MARIGAON,1997,Kharif,Mesta,320.0,1209.0,3.778125
Assam,MARIGAON,1997,Kharif,Small millets,325.0,139.0,0.4276923076923077
Assam,MARIGAON,1997,Kharif,Sugarcane,670.0,30606.0,45.680597014925375
Assam,MARIGAON,1997,Rabi,Gram,200.0,65.0,0.325
Assam,MARIGAON,1997,Rabi,Linseed,600.0,285.0,0.475
Assam,MARIGAON,1997,Rabi,Other  Rabi pulses,4950.0,3241.0,0.6547474747474747
Assam,MARIGAON,1997,Rabi,Rapeseed &Mustard,12250.0,4312.0,0.352
Assam,MARIGAON,1997,Rabi,Wheat,8000.0,12288.0,1.536
Assam,MARIGAON,1997,Summer,Rice,32500.0,48230.0,1.484
Assam,MARIGAON,1997,Whole Year,Arecanut,1403.0,821.0,0.5851746258018532
Assam,MARIGAON,1997,Whole Year,Coconut,1330.0,15948.0,11.990977443609022
Assam,MARIGAON,1997,Whole Year,Dry chillies,700.0,420.0,0.6
Assam,MARIGAON,1997,Whole Year,Niger seed,600.0,300.0,0.5
Assam,MARIGAON,1997,Whole Year,Onion,550.0,1540.0,2.8
Assam,MARIGAON,1997,Whole Year,Potato,1100.0,7000.0,6.363636363636363
Assam,MARIGAON,1997,Whole Year,Sesamum,920.0,460.0,0.5
Assam,MARIGAON,1997,Whole Year,Sweet potato,300.0,900.0,3.0
Assam,MARIGAON,1997,Whole Year,Tapioca,10.0,50.0,5.0
Assam,MARIGAON,1997,Whole Year,Tobacco,20.0,4.0,0.2
Assam,MARIGAON,1997,Whole Year,Turmeric,350.0,280.0,0.8
Assam,MARIGAON,1997,Winter,Rice,38500.0,30515.0,0.7925974025974026
Assam,MARIGAON,1998,Autumn,Rice,25500.0,14804.0,0.5805490196078431
Assam,MARIGAON,1998,Kharif,Arhar/Tur,180.0,120.0,0.6666666666666666
Assam,MARIGAON,1998,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,1998,Kharif,Cotton(lint),17.0,7.0,0.4117647058823529
Assam,MARIGAON,1998,Kharif,Jute,6000.0,59867.0,9.977833333333333
Assam,MARIGAON,1998,Kharif,Maize,79.0,32.0,0.4050632911392405
Assam,MARIGAON,1998,Kharif,Mesta,279.0,961.0,3.4444444444444446
Assam,MARIGAON,1998,Kharif,Niger seed,350.0,175.0,0.5
Assam,MARIGAON,1998,Kharif,Sesamum,920.0,400.0,0.43478260869565216
Assam,MARIGAON,1998,Kharif,Small millets,350.0,155.0,0.44285714285714284
Assam,MARIGAON,1998,Rabi,Gram,250.0,69.0,0.276
Assam,MARIGAON,1998,Rabi,Linseed,600.0,285.0,0.475
Assam,MARIGAON,1998,Rabi,Other  Rabi pulses,4440.0,2634.0,0.5932432432432433
Assam,MARIGAON,1998,Rabi,Rapeseed &Mustard,12500.0,4975.0,0.398
Assam,MARIGAON,1998,Rabi,Wheat,8500.0,11254.0,1.324
Assam,MARIGAON,1998,Summer,Rice,40000.0,103600.0,2.59
Assam,MARIGAON,1998,Whole Year,Arecanut,1403.0,1239.0,0.8831076265146115
Assam,MARIGAON,1998,Whole Year,Banana,460.0,5520.0,12.0
Assam,MARIGAON,1998,Whole Year,Coconut,1360.0,9382000.0,6898.529411764706
Assam,MARIGAON,1998,Whole Year,Dry chillies,680.0,408.0,0.6
Assam,MARIGAON,1998,Whole Year,Onion,600.0,1680.0,2.8
Assam,MARIGAON,1998,Whole Year,Potato,800.0,3727.0,4.65875
Assam,MARIGAON,1998,Whole Year,Sugarcane,670.0,30856.0,46.05373134328358
Assam,MARIGAON,1998,Whole Year,Sweet potato,350.0,1050.0,3.0
Assam,MARIGAON,1998,Whole Year,Tapioca,10.0,50.0,5.0
Assam,MARIGAON,1998,Whole Year,Tobacco,20.0,5.0,0.25
Assam,MARIGAON,1998,Whole Year,Turmeric,350.0,280.0,0.8
Assam,MARIGAON,1998,Winter,Rice,45000.0,51151.0,1.1366888888888889
Assam,MARIGAON,1999,Autumn,Rice,19600.0,14812.0,0.7557142857142857
Assam,MARIGAON,1999,Kharif,Arhar/Tur,300.0,200.0,0.6666666666666666
Assam,MARIGAON,1999,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,1999,Kharif,Cotton(lint),14.0,6.0,0.42857142857142855
Assam,MARIGAON,1999,Kharif,Jute,6000.0,62333.0,10.388833333333332
Assam,MARIGAON,1999,Kharif,Maize,80.0,32.0,0.4
Assam,MARIGAON,1999,Kharif,Mesta,272.0,967.0,3.5551470588235294
Assam,MARIGAON,1999,Kharif,Niger seed,300.0,150.0,0.5
Assam,MARIGAON,1999,Kharif,Sesamum,500.0,250.0,0.5
Assam,MARIGAON,1999,Kharif,Small millets,350.0,157.0,0.44857142857142857
Assam,MARIGAON,1999,Rabi,Gram,150.0,41.0,0.2733333333333333
Assam,MARIGAON,1999,Rabi,Linseed,250.0,119.0,0.476
Assam,MARIGAON,1999,Rabi,Other  Rabi pulses,2800.0,1746.0,0.6235714285714286
Assam,MARIGAON,1999,Rabi,Rapeseed &Mustard,7500.0,2438.0,0.32506666666666667
Assam,MARIGAON,1999,Rabi,Wheat,6000.0,6984.0,1.164
Assam,MARIGAON,1999,Summer,Rice,45000.0,129060.0,2.868
Assam,MARIGAON,1999,Whole Year,Arecanut,1400.0,1214.0,0.8671428571428571
Assam,MARIGAON,1999,Whole Year,Banana,470.0,5640.0,12.0
Assam,MARIGAON,1999,Whole Year,Coconut,1300.0,6070000.0,4669.2307692307695
Assam,MARIGAON,1999,Whole Year,Dry chillies,600.0,360.0,0.6
Assam,MARIGAON,1999,Whole Year,Onion,400.0,1060.0,2.65
Assam,MARIGAON,1999,Whole Year,Potato,650.0,3173.0,4.881538461538462
Assam,MARIGAON,1999,Whole Year,Sugarcane,670.0,28354.0,42.319402985074625
Assam,MARIGAON,1999,Whole Year,Sweet potato,360.0,1152.0,3.2
Assam,MARIGAON,1999,Whole Year,Tapioca,15.0,75.0,5.0
Assam,MARIGAON,1999,Whole Year,Tobacco,20.0,5.0,0.25
Assam,MARIGAON,1999,Whole Year,Turmeric,350.0,280.0,0.8
Assam,MARIGAON,1999,Winter,Rice,50000.0,77667.0,1.55334
Assam,MARIGAON,2000,Autumn,Rice,15000.0,11350.0,0.7566666666666667
Assam,MARIGAON,2000,Kharif,Arhar/Tur,300.0,200.0,0.6666666666666666
Assam,MARIGAON,2000,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,2000,Kharif,Cotton(lint),14.0,6.0,0.42857142857142855
Assam,MARIGAON,2000,Kharif,Jute,5000.0,48439.0,9.6878
Assam,MARIGAON,2000,Kharif,Maize,80.0,32.0,0.4
Assam,MARIGAON,2000,Kharif,Mesta,200.0,719.0,3.595
Assam,MARIGAON,2000,Kharif,Niger seed,250.0,125.0,0.5
Assam,MARIGAON,2000,Kharif,Sesamum,400.0,200.0,0.5
Assam,MARIGAON,2000,Kharif,Small millets,350.0,154.0,0.44
Assam,MARIGAON,2000,Rabi,Gram,150.0,41.0,0.2733333333333333
Assam,MARIGAON,2000,Rabi,Linseed,250.0,119.0,0.476
Assam,MARIGAON,2000,Rabi,Other  Rabi pulses,1550.0,870.0,0.5612903225806452
Assam,MARIGAON,2000,Rabi,Rapeseed &Mustard,4500.0,2291.0,0.5091111111111111
Assam,MARIGAON,2000,Rabi,Wheat,5000.0,5760.0,1.152
Assam,MARIGAON,2000,Summer,Rice,42000.0,115206.0,2.743
Assam,MARIGAON,2000,Whole Year,Arecanut,1400.0,478.0,0.3414285714285714
Assam,MARIGAON,2000,Whole Year,Banana,500.0,6000.0,12.0
Assam,MARIGAON,2000,Whole Year,Coconut,1300.0,7307000.0,5620.7692307692305
Assam,MARIGAON,2000,Whole Year,Dry chillies,600.0,360.0,0.6
Assam,MARIGAON,2000,Whole Year,Onion,400.0,1060.0,2.65
Assam,MARIGAON,2000,Whole Year,Potato,630.0,3140.0,4.984126984126984
Assam,MARIGAON,2000,Whole Year,Sugarcane,650.0,27404.0,42.16
Assam,MARIGAON,2000,Whole Year,Sweet potato,300.0,960.0,3.2
Assam,MARIGAON,2000,Whole Year,Tapioca,10.0,50.0,5.0
Assam,MARIGAON,2000,Whole Year,Tobacco,20.0,2.0,0.1
Assam,MARIGAON,2000,Whole Year,Turmeric,300.0,240.0,0.8
Assam,MARIGAON,2000,Winter,Rice,47000.0,80044.0,1.703063829787234
Assam,MARIGAON,2001,Autumn,Rice,13500.0,7572.0,0.5608888888888889
Assam,MARIGAON,2001,Kharif,Arhar/Tur,240.0,160.0,0.6666666666666666
Assam,MARIGAON,2001,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,2001,Kharif,Cotton(lint),14.0,6.0,0.42857142857142855
Assam,MARIGAON,2001,Kharif,Jute,4000.0,41111.0,10.27775
Assam,MARIGAON,2001,Kharif,Maize,60.0,24.0,0.4
Assam,MARIGAON,2001,Kharif,Mesta,200.0,707.0,3.535
Assam,MARIGAON,2001,Kharif,Niger seed,120.0,60.0,0.5
Assam,MARIGAON,2001,Kharif,Sesamum,252.0,126.0,0.5
Assam,MARIGAON,2001,Kharif,Small millets,350.0,154.0,0.44
Assam,MARIGAON,2001,Rabi,Gram,100.0,27.0,0.27
Assam,MARIGAON,2001,Rabi,Linseed,200.0,94.0,0.47
Assam,MARIGAON,2001,Rabi,Masoor,430.0,295.0,0.686046511627907
Assam,MARIGAON,2001,Rabi,Moong(Green Gram),173.0,33.0,0.1907514450867052
Assam,MARIGAON,2001,Rabi,Other  Rabi pulses,1563.0,947.0,0.6058861164427384
Assam,MARIGAON,2001,Rabi,Peas & beans (Pulses),400.0,400.0,1.0
Assam,MARIGAON,2001,Rabi,Rapeseed &Mustard,4820.0,1697.0,0.3520746887966805
Assam,MARIGAON,2001,Rabi,Urad,310.0,166.0,0.535483870967742
Assam,MARIGAON,2001,Rabi,Wheat,4000.0,4200.0,1.05
Assam,MARIGAON,2001,Summer,Rice,37565.0,87226.0,2.32200186343671
Assam,MARIGAON,2001,Whole Year,Arecanut,1400.0,1148.0,0.82
Assam,MARIGAON,2001,Whole Year,Banana,460.0,5520.0,12.0
Assam,MARIGAON,2001,Whole Year,Coconut,1310.0,7514000.0,5735.87786259542
Assam,MARIGAON,2001,Whole Year,Dry chillies,580.0,348.0,0.6
Assam,MARIGAON,2001,Whole Year,Onion,300.0,795.0,2.65
Assam,MARIGAON,2001,Whole Year,Potato,723.0,4561.0,6.308437067773167
Assam,MARIGAON,2001,Whole Year,Sugarcane,650.0,25956.0,39.932307692307695
Assam,MARIGAON,2001,Whole Year,Sweet potato,250.0,800.0,3.2
Assam,MARIGAON,2001,Whole Year,Tapioca,10.0,50.0,5.0
Assam,MARIGAON,2001,Whole Year,Tobacco,10.0,1.0,0.1
Assam,MARIGAON,2001,Whole Year,Turmeric,215.0,172.0,0.8
Assam,MARIGAON,2001,Winter,Rice,40000.0,59652.0,1.4913
Assam,MARIGAON,2002,Autumn,Rice,12270.0,2922.0,0.23814180929095355
Assam,MARIGAON,2002,Kharif,Arhar/Tur,250.0,166.0,0.664
Assam,MARIGAON,2002,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,2002,Kharif,Cotton(lint),14.0,6.0,0.42857142857142855
Assam,MARIGAON,2002,Kharif,Jute,4800.0,46960.0,9.783333333333333
Assam,MARIGAON,2002,Kharif,Maize,80.0,32.0,0.4
Assam,MARIGAON,2002,Kharif,Mesta,210.0,748.0,3.5619047619047617
Assam,MARIGAON,2002,Kharif,Niger seed,120.0,60.0,0.5
Assam,MARIGAON,2002,Kharif,Sesamum,252.0,126.0,0.5
Assam,MARIGAON,2002,Kharif,Small millets,350.0,155.0,0.44285714285714284
Assam,MARIGAON,2002,Rabi,Gram,140.0,38.0,0.2714285714285714
Assam,MARIGAON,2002,Rabi,Linseed,200.0,94.0,0.47
Assam,MARIGAON,2002,Rabi,Masoor,500.0,345.0,0.69
Assam,MARIGAON,2002,Rabi,Moong(Green Gram),180.0,34.0,0.18888888888888888
Assam,MARIGAON,2002,Rabi,Other  Rabi pulses,2280.0,1318.0,0.5780701754385965
Assam,MARIGAON,2002,Rabi,Peas & beans (Pulses),600.0,600.0,1.0
Assam,MARIGAON,2002,Rabi,Rapeseed &Mustard,5000.0,1965.0,0.393
Assam,MARIGAON,2002,Rabi,Urad,700.0,277.0,0.39571428571428574
Assam,MARIGAON,2002,Rabi,Wheat,4250.0,4229.0,0.9950588235294118
Assam,MARIGAON,2002,Summer,Rice,40000.0,89600.0,2.24
Assam,MARIGAON,2002,Whole Year,Arecanut,1400.0,734.0,0.5242857142857142
Assam,MARIGAON,2002,Whole Year,Banana,460.0,5566.0,12.1
Assam,MARIGAON,2002,Whole Year,Coconut,1310.0,9199000.0,7022.137404580153
Assam,MARIGAON,2002,Whole Year,Dry chillies,520.0,312.0,0.6
Assam,MARIGAON,2002,Whole Year,Onion,300.0,795.0,2.65
Assam,MARIGAON,2002,Whole Year,Orange,17.0,178.0,10.470588235294118
Assam,MARIGAON,2002,Whole Year,Papaya,90.0,1328.0,14.755555555555556
Assam,MARIGAON,2002,Whole Year,Pineapple,80.0,1065.0,13.3125
Assam,MARIGAON,2002,Whole Year,Potato,700.0,3053.0,4.361428571428571
Assam,MARIGAON,2002,Whole Year,Sugarcane,670.0,27580.0,41.16417910447761
Assam,MARIGAON,2002,Whole Year,Sweet potato,250.0,800.0,3.2
Assam,MARIGAON,2002,Whole Year,Tapioca,15.0,75.0,5.0
Assam,MARIGAON,2002,Whole Year,Tobacco,12.0,2.0,0.16666666666666666
Assam,MARIGAON,2002,Whole Year,Turmeric,220.0,176.0,0.8
Assam,MARIGAON,2002,Winter,Rice,36000.0,45176.0,1.254888888888889
Assam,MARIGAON,2003,Autumn,Rice,11000.0,2587.0,0.2351818181818182
Assam,MARIGAON,2003,Kharif,Arhar/Tur,200.0,120.0,0.6
Assam,MARIGAON,2003,Kharif,Castor seed,18.0,3.0,0.16666666666666666
Assam,MARIGAON,2003,Kharif,Cotton(lint),14.0,8.0,0.5714285714285714
Assam,MARIGAON,2003,Kharif,Jute,2800.0,25760.0,9.2
Assam,MARIGAON,2003,Kharif,Maize,80.0,32.0,0.4
Assam,MARIGAON,2003,Kharif,Mesta,200.0,712.0,3.56
Assam,MARIGAON,2003,Kharif,Niger seed,135.0,68.0,0.5037037037037037
Assam,MARIGAON,2003,Kharif,Sesamum,250.0,130.0,0.52
Assam,MARIGAON,2003,Kharif,Small millets,350.0,154.0,0.44
Assam,MARIGAON,2003,Rabi,Gram,150.0,41.0,0.2733333333333333
Assam,MARIGAON,2003,Rabi,Linseed,205.0,96.0,0.4682926829268293
Assam,MARIGAON,2003,Rabi,Masoor,1000.0,680.0,0.68
Assam,MARIGAON,2003,Rabi,Moong(Green Gram),154.0,29.0,0.18831168831168832
Assam,MARIGAON,2003,Rabi,other misc. pulses,250.0,52.0,0.208
Assam,MARIGAON,2003,Rabi,Peas & beans (Pulses),700.0,700.0,1.0
Assam,MARIGAON,2003,Rabi,Rapeseed &Mustard,6000.0,2004.0,0.334
Assam,MARIGAON,2003,Rabi,Urad,600.0,236.0,0.3933333333333333
Assam,MARIGAON,2003,Rabi,Wheat,4000.0,3472.0,0.868
Assam,MARIGAON,2003,Summer,Rice,36000.0,65484.0,1.819
Assam,MARIGAON,2003,Whole Year,Arecanut,1400.0,1358.0,0.97
Assam,MARIGAON,2003,Whole Year,Banana,460.0,5566.0,12.1
Assam,MARIGAON,2003,Whole Year,Coconut,1300.0,9085000.0,6988.461538461538
Assam,MARIGAON,2003,Whole Year,Dry chillies,420.0,252.0,0.6
Assam,MARIGAON,2003,Whole Year,Onion,315.0,835.0,2.6507936507936507
Assam,MARIGAON,2003,Whole Year,Orange,17.0,181.0,10.647058823529411
Assam,MARIGAON,2003,Whole Year,Papaya,90.0,1323.0,14.7
Assam,MARIGAON,2003,Whole Year,Pineapple,80.0,1040.0,13.0
Assam,MARIGAON,2003,Whole Year,Potato,650.0,3666.0,5.64
Assam,MARIGAON,2003,Whole Year,Sugarcane,670.0,23755.0,35.45522388059702
Assam,MARIGAON,2003,Whole Year,Sweet potato,250.0,813.0,3.252
Assam,MARIGAON,2003,Whole Year,Tapioca,15.0,72.0,4.8
Assam,MARIGAON,2003,Whole Year,Tobacco,12.0,1.0,0.08333333333333333
Assam,MARIGAON,2003,Whole Year,Turmeric,260.0,208.0,0.8
Assam,MARIGAON,2003,Winter,Rice,36450.0,55757.0,1.529684499314129
Assam,MARIGAON,2004,Autumn,Rice,8000.0,142.0,0.01775
Assam,MARIGAON,2004,Kharif,Arhar/Tur,200.0,129.0,0.645
Assam,MARIGAON,2004,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,2004,Kharif,Cotton(lint),10.0,5.0,0.5
Assam,MARIGAON,2004,Kharif,Jute,2300.0,14388.0,6.2556521739130435
Assam,MARIGAON,2004,Kharif,Mesta,150.0,533.0,3.5533333333333332
Assam,MARIGAON,2004,Kharif,Niger seed,120.0,60.0,0.5
Assam,MARIGAON,2004,Kharif,Sesamum,250.0,127.0,0.508
Assam,MARIGAON,2004,Kharif,Small millets,340.0,150.0,0.4411764705882353
Assam,MARIGAON,2004,Rabi,Gram,140.0,38.0,0.2714285714285714
Assam,MARIGAON,2004,Rabi,Linseed,200.0,94.0,0.47
Assam,MARIGAON,2004,Rabi,Masoor,1000.0,685.0,0.685
Assam,MARIGAON,2004,Rabi,Moong(Green Gram),150.0,29.0,0.19333333333333333
Assam,MARIGAON,2004,Rabi,Other  Rabi pulses,2295.0,1440.0,0.6274509803921569
Assam,MARIGAON,2004,Rabi,Peas & beans (Pulses),550.0,550.0,1.0
Assam,MARIGAON,2004,Rabi,Rapeseed &Mustard,6000.0,2340.0,0.39
Assam,MARIGAON,2004,Rabi,Urad,475.0,151.0,0.3178947368421053
Assam,MARIGAON,2004,Rabi,Wheat,4400.0,3507.0,0.7970454545454545
Assam,MARIGAON,2004,Summer,Rice,38000.0,85196.0,2.242
Assam,MARIGAON,2004,Whole Year,Coconut,1310.0,8132000.0,6207.633587786259
Assam,MARIGAON,2004,Whole Year,Dry chillies,400.0,240.0,0.6
Assam,MARIGAON,2004,Whole Year,Onion,300.0,795.0,2.65
Assam,MARIGAON,2004,Whole Year,Potato,640.0,3530.0,5.515625
Assam,MARIGAON,2004,Whole Year,Sugarcane,670.0,25274.0,37.722388059701494
Assam,MARIGAON,2004,Whole Year,Sweet potato,250.0,804.0,3.216
Assam,MARIGAON,2004,Whole Year,Tobacco,14.0,2.0,0.14285714285714285
Assam,MARIGAON,2004,Whole Year,Turmeric,225.0,180.0,0.8
Assam,MARIGAON,2004,Winter,Rice,27000.0,19069.0,0.7062592592592593
Assam,MARIGAON,2005,Autumn,Rice,7000.0,3589.0,0.5127142857142857
Assam,MARIGAON,2005,Kharif,Arhar/Tur,140.0,89.0,0.6357142857142857
Assam,MARIGAON,2005,Kharif,Castor seed,20.0,4.0,0.2
Assam,MARIGAON,2005,Kharif,Cotton(lint),14.0,7.0,0.5
Assam,MARIGAON,2005,Kharif,Jute,3000.0,25267.0,8.422333333333333
Assam,MARIGAON,2005,Kharif,Maize,40.0,16.0,0.4
Assam,MARIGAON,2005,Kharif,Mesta,180.0,640.0,3.5555555555555554
Assam,MARIGAON,2005,Kharif,Niger seed,135.0,68.0,0.5037037037037037
Assam,MARIGAON,2005,Kharif,Sesamum,250.0,127.0,0.508
Assam,MARIGAON,2005,Kharif,Small millets,300.0,132.0,0.44
Assam,MARIGAON,2005,Rabi,Gram,120.0,32.0,0.26666666666666666
Assam,MARIGAON,2005,Rabi,Linseed,540.0,254.0,0.4703703703703704
Assam,MARIGAON,2005,Rabi,Masoor,673.0,461.0,0.6849925705794948
Assam,MARIGAON,2005,Rabi,Moong(Green Gram),550.0,105.0,0.19090909090909092
Assam,MARIGAON,2005,Rabi,Other  Rabi pulses,2263.0,1383.0,0.6111356606274856
Assam,MARIGAON,2005,Rabi,Peas & beans (Pulses),460.0,460.0,1.0
Assam,MARIGAON,2005,Rabi,Rapeseed &Mustard,3700.0,1262.0,0.3410810810810811
Assam,MARIGAON,2005,Rabi,Urad,450.0,156.0,0.3466666666666667
Assam,MARIGAON,2005,Rabi,Wheat,2000.0,1760.0,0.88
Assam,MARIGAON,2005,Summer,Rice,29500.0,59000.0,2.0
Assam,MARIGAON,2005,Whole Year,Arecanut,1398.0,1460.0,1.044349070100143
Assam,MARIGAON,2005,Whole Year,Banana,460.0,5566.0,12.1
Assam,MARIGAON,2005,Whole Year,Dry chillies,400.0,240.0,0.6
Assam,MARIGAON,2005,Whole Year,Onion,325.0,861.0,2.649230769230769
Assam,MARIGAON,2005,Whole Year,Potato,500.0,2664.0,5.328
Assam,MARIGAON,2005,Whole Year,Sugarcane,520.0,19905.0,38.27884615384615
Assam,MARIGAON,2005,Whole Year,Sweet potato,230.0,741.0,3.2217391304347824
Assam,MARIGAON,2005,Whole Year,Tapioca,20.0,97.0,4.85
Assam,MARIGAON,2005,Whole Year,Tobacco,20.0,3.0,0.15
Assam,MARIGAON,2005,Whole Year,Turmeric,170.0,136.0,0.8
Assam,MARIGAON,2005,Winter,Rice,22000.0,26611.0,1.2095909090909092
Assam,MARIGAON,2006,Autumn,Rice,4749.0,3136.0,0.6603495472731101
Assam,MARIGAON,2006,Kharif,Arhar/Tur,55.0,34.0,0.6181818181818182
Assam,MARIGAON,2006,Kharif,Castor seed,13.0,2.0,0.15384615384615385
Assam,MARIGAON,2006,Kharif,Cotton(lint),12.0,6.0,0.5
Assam,MARIGAON,2006,Kharif,Jute,3088.0,33024.0,10.694300518134716
Assam,MARIGAON,2006,Kharif,Maize,25.0,10.0,0.4
Assam,MARIGAON,2006,Kharif,Mesta,131.0,466.0,3.5572519083969465
Assam,MARIGAON,2006,Kharif,Niger seed,149.0,75.0,0.5033557046979866
Assam,MARIGAON,2006,Kharif,Sesamum,236.0,121.0,0.5127118644067796
Assam,MARIGAON,2006,Kharif,Small millets,223.0,98.0,0.43946188340807174
Assam,MARIGAON,2006,Rabi,Gram,120.0,32.0,0.26666666666666666
Assam,MARIGAON,2006,Rabi,Linseed,589.0,277.0,0.4702886247877759
Assam,MARIGAON,2006,Rabi,Masoor,588.0,402.0,0.6836734693877551
Assam,MARIGAON,2006,Rabi,Moong(Green Gram),195.0,37.0,0.18974358974358974
Assam,MARIGAON,2006,Rabi,Other  Rabi pulses,103.0,21.0,0.20388349514563106
Assam,MARIGAON,2006,Rabi,Peas & beans (Pulses),670.0,670.0,1.0
Assam,MARIGAON,2006,Rabi,Rapeseed &Mustard,6535.0,2719.0,0.41606732976281563
Assam,MARIGAON,2006,Rabi,Urad,655.0,229.0,0.34961832061068704
Assam,MARIGAON,2006,Rabi,Wheat,4336.0,4085.0,0.9421125461254612
Assam,MARIGAON,2006,Summer,Rice,36745.0,71910.0,1.9570009525105456
Assam,MARIGAON,2006,Whole Year,Arecanut,1250.0,848.0,0.6784
Assam,MARIGAON,2006,Whole Year,Banana,500.0,6050.0,12.1
Assam,MARIGAON,2006,Whole Year,Coconut,1225.0,9437000.0,7703.673469387755
Assam,MARIGAON,2006,Whole Year,Dry chillies,389.0,233.0,0.5989717223650386
Assam,MARIGAON,2006,Whole Year,Onion,350.0,928.0,2.6514285714285712
Assam,MARIGAON,2006,Whole Year,Potato,610.0,2985.0,4.89344262295082
Assam,MARIGAON,2006,Whole Year,Sugarcane,670.0,24158.0,36.05671641791045
Assam,MARIGAON,2006,Whole Year,Sweet potato,227.0,733.0,3.2290748898678414
Assam,MARIGAON,2006,Whole Year,Tapioca,6.0,28.0,4.666666666666667
Assam,MARIGAON,2006,Whole Year,Tobacco,12.0,2.0,0.16666666666666666
Assam,MARIGAON,2006,Whole Year,Turmeric,166.0,133.0,0.8012048192771084
Assam,MARIGAON,2006,Winter,Rice,32687.0,17664.0,0.5403983234925199
Assam,MARIGAON,2007,Autumn,Rice,4872.0,1755.0,0.3602216748768473
Assam,MARIGAON,2007,Kharif,Arhar/Tur,51.0,32.0,0.6274509803921569
Assam,MARIGAON,2007,Kharif,Castor seed,10.0,2.0,0.2
Assam,MARIGAON,2007,Kharif,Cotton(lint),16.0,8.0,0.5
Assam,MARIGAON,2007,Kharif,Jute,4350.0,44518.0,10.234022988505748
Assam,MARIGAON,2007,Kharif,Maize,21.0,8.0,0.38095238095238093
Assam,MARIGAON,2007,Kharif,Mesta,110.0,391.0,3.5545454545454547
Assam,MARIGAON,2007,Kharif,Niger seed,150.0,75.0,0.5
Assam,MARIGAON,2007,Kharif,Sesamum,190.0,97.0,0.5105263157894737
Assam,MARIGAON,2007,Kharif,Small millets,200.0,88.0,0.44
Assam,MARIGAON,2007,Rabi,Gram,120.0,32.0,0.26666666666666666
